project_id,emp_id,budget,start_date,status
3092547,639942,24219.0,2023-03-26,Planned
3431709,115802,40955.0,2024-05-13,Active
1293310,748578,150446.0,2024-08-10,Active
5395183,355717,69305.0,2022-10-31,Active
8373673,130268,18257.0,2023-07-30,Active
9535414,920261,18063.0,2021-11-10,Active
6781764,164249,44364.0,2023-03-20,Active
4625656,956544,10030.0,2022-02-02,Active
9184330,482472,176051.0,2021-01-22,Active
1585848,101172,23439.0,2023-11-24,Planned
7837935,175776,16129.0,2022-11-21,Completed
2179312,588933,35792.0,2024-04-16,Planned
6412387,687818,19823.0,2018-05-13,Completed
2933529,489160,50615.0,2018-04-23,Active
3146197,630006,22461.0,2018-08-25,Planned
5675504,460525,33620.0,2018-10-14,Planned
1826458,401568,26760.0,2021-10-04,Active
1107222,698570,190248.0,2018-01-07,Active
6856704,337518,30571.0,2020-09-10,Active
4748811,478985,292501.0,2023-03-07,Active
2890784,293863,651130.0,2024-09-27,Completed
4793026,612514,13545.0,2018-10-09,On-Hold
9747043,153015,48281.0,2023-06-05,Completed
9657244,468389,36942.0,2019-05-04,Planned
2278601,358698,94008.0,2023-09-16,Active
3841056,853324,1011156.0,2019-07-30,Active
1089904,213407,26492.0,2021-03-25,Planned
5451343,434738,40909.0,2019-07-03,Active
4291591,865465,46134.0,2022-10-16,Active
4553618,445286,24371.0,2022-11-04,Planned
8335240,456985,19051.0,2021-05-31,Planned
1960344,232157,46280.0,2019-10-31,Completed
9781216,632403,18088.0,2018-09-23,Active
2526657,728949,77658.0,2021-06-03,Completed
7861010,896204,24834.0,2018-04-16,Planned
1803518,592992,30269.0,2019-01-24,Planned
3702880,326767,10108.0,2020-04-25,Active
6430292,542824,17036.0,2021-04-29,On-Hold
6868931,733494,35188.0,2018-04-30,Active
1229343,406900,44155.0,2021-11-28,Planned
5013080,957672,24107.0,2023-02-10,Completed
6344128,456097,29506.0,2024-02-12,Completed
2816119,169721,43415.0,2022-01-05,Completed
9618355,165675,155304.0,2018-05-02,Active
3831027,745178,39644.0,2020-12-09,Active
8404497,326621,179331.0,2021-08-19,Planned
4606601,677551,158392.0,2019-04-17,Active
9796826,896062,119319.0,2019-11-13,Active
3066923,104805,181947.0,2018-10-25,Active
7369959,992728,35736.0,2022-12-10,Active
5583728,154763,33584.0,2018-09-28,Planned
7752156,452944,19244.0,2022-09-02,Planned
5440244,635062,48518.0,2021-12-16,Planned
5304205,482509,941321.0,2018-01-23,Planned
5520717,920427,48875.0,2018-10-03,Planned
2756043,927636,368777.0,2023-03-21,On-Hold
7089517,436777,73849.0,2018-06-09,Planned
5313328,543894,169443.0,2022-10-29,Completed
1771735,270055,77809.0,2023-05-15,Completed
7545268,561142,20930.0,2022-02-23,Active
9632364,670005,23050.0,2022-09-10,Active
6473060,523542,45995.0,2018-08-18,Active
8979732,751617,195318.0,2023-12-09,Planned
1419581,702135,294398.0,2022-05-21,Completed
5714070,558303,38788.0,2018-09-14,Active
1662004,901177,43008.0,2024-03-11,Active
4162032,284754,413705.0,2019-04-09,Completed
7447024,204381,29606.0,2018-08-29,Completed
3089047,794776,873554.0,2023-03-25,Completed
7158699,805578,29573.0,2020-02-03,Completed
7725306,119298,10554.0,2021-12-20,Active
7103897,192387,84597.0,2023-01-11,Active
8577604,331191,89856.0,2022-12-14,Active
7109719,372033,125183.0,2020-12-27,Planned
3334824,866606,125210.0,2018-08-11,Active
2030332,422519,51232.0,2024-07-15,Planned
1818225,773383,166074.0,2023-06-20,Completed
1884238,720810,25206.0,2018-05-28,Active
5100948,222576,120889.0,2020-02-04,Active
5832523,339222,203999.0,2020-02-28,Active
8268251,663107,31773.0,2023-01-28,Completed
4133054,941124,36879.0,2023-07-25,Active
4032410,160477,1113790.0,2024-10-26,Completed
2198220,716674,31083.0,2024-03-03,Planned
4254507,776867,198180.0,2020-07-09,Active
1810026,273846,487034.0,2024-05-21,Completed
8844248,313874,42440.0,2024-10-02,Active
2088310,418811,26032.0,2021-10-30,Completed
4316715,210396,148765.0,2022-10-01,Active
7934213,786855,26054.0,2022-04-22,Active
3332924,809696,134635.0,2019-04-13,Planned
7428084,100423,11094.0,2021-07-09,Active
2070203,998635,421024.0,2022-10-03,Planned
2313363,503053,30186.0,2021-07-15,Planned
6876332,878065,23448.0,2022-04-08,Planned
5453295,309438,18733.0,2023-11-26,Completed
2445335,274290,43007.0,2021-07-28,Active
2221531,501691,20070.0,2018-12-02,Completed
2994645,605745,14680.0,2022-01-22,Active
1621900,149915,114168.0,2024-05-02,Active
7101969,836209,45868.0,2023-08-25,Planned
2178816,336037,60490.0,2020-02-06,On-Hold
3873997,715026,88070.0,2019-01-23,Completed
1827134,774678,16292.0,2019-04-23,Completed
1636798,270618,29138.0,2022-08-18,Planned
1708676,450130,41874.0,2019-10-26,Planned
1921246,774318,10096.0,2019-04-04,Completed
6596790,969445,47792.0,2020-06-22,Planned
3775287,301605,45359.0,2023-02-20,Planned
2610738,965204,24278.0,2024-10-21,Active
1703970,206527,360184.0,2019-04-04,Planned
5532244,109552,12476.0,2021-04-08,Active
6592302,526525,30035.0,2023-05-29,Completed
4898276,239005,18747.0,2018-09-26,Planned
8470486,998304,194326.0,2023-12-13,Completed
6678176,598643,190998.0,2023-02-26,Planned
6582871,541047,56744.0,2021-06-11,Planned
1009733,774318,40020.0,2020-02-11,Completed
5536694,930262,600441.0,2022-06-18,Active
9971440,842171,110124.0,2021-03-24,Active
2840702,694989,139143.0,2019-08-19,Active
7596407,449375,17991.0,2024-04-30,On-Hold
9786467,448777,157222.0,2023-12-07,Active
8046936,215981,185562.0,2019-06-29,Active
5250388,118193,22977.0,2020-11-22,Planned
9951735,606026,37559.0,2019-06-02,Active
3177967,813139,11229.0,2018-11-21,Completed
1312189,937431,30411.0,2018-01-22,Completed
1301646,672746,28097.0,2023-03-03,Completed
4738069,257688,20596.0,2020-04-15,Active
4357438,653366,295553.0,2024-08-02,Completed
6625213,412298,24000.0,2019-05-31,Active
9169457,683592,34107.0,2021-10-07,Planned
8555329,833852,33636.0,2021-02-07,Completed
7912437,483425,334332.0,2024-06-24,Planned
9497846,558438,568382.0,2018-06-17,On-Hold
9636231,439974,47699.0,2018-04-27,Planned
1810128,903955,46435.0,2023-12-08,Active
3448067,475256,13045.0,2020-02-20,Active
1864736,726303,35684.0,2021-05-11,Active
2455387,494706,11288.0,2023-10-15,Completed
7659585,222207,427973.0,2021-12-13,Completed
5459302,241756,23702.0,2024-03-13,Completed
7195813,719056,825337.0,2023-03-07,Active
5774649,175335,101887.0,2019-06-07,Active
6841382,997909,172755.0,2024-02-04,Active
2286807,865468,22490.0,2021-11-30,Completed
4777222,872649,17039.0,2022-11-06,Active
7001195,794450,17089.0,2021-02-16,Active
6021038,933143,95327.0,2022-08-06,Active
8939666,180640,24017.0,2023-09-06,Active
6404615,756721,129121.0,2019-11-03,Planned
7037918,534882,193878.0,2021-02-17,Completed
7879374,956658,858555.0,2021-04-26,Active
9554644,523420,151377.0,2019-04-18,Active
8042649,646509,25995.0,2019-02-01,Active
7974273,424611,17947.0,2023-11-10,Active
6946397,548743,13053.0,2024-10-21,Active
2461982,799967,161662.0,2022-09-03,Completed
9315943,788524,162541.0,2022-05-17,Completed
3998110,759886,90872.0,2018-01-26,Planned
7574592,154320,88911.0,2023-03-02,Planned
6721754,157381,35228.0,2019-08-17,Completed
4402014,572476,11473.0,2024-05-18,Active
3661647,838521,75668.0,2020-09-23,Planned
1617775,309300,97250.0,2022-05-20,Active
4911214,944328,150675.0,2018-04-24,Planned
2664477,184047,217362.0,2019-08-08,Completed
6705895,223822,33844.0,2018-02-26,Completed
3753558,606282,27556.0,2022-01-25,Active
3594632,844523,32299.0,2020-12-27,Completed
4032342,274356,568898.0,2020-11-12,Completed
1873617,164886,32007.0,2024-09-23,Completed
7686917,704428,20216.0,2019-03-12,Active
1929119,566281,46736.0,2024-02-16,Active
5536244,898124,19999.0,2019-04-05,Active
2166980,927980,136265.0,2022-11-15,Active
2000264,310359,71176.0,2019-02-25,Completed
2391281,599608,55370.0,2023-03-04,Active
6530437,336652,307633.0,2020-04-30,Completed
2875668,739678,32453.0,2022-09-30,Active
1819367,671160,136866.0,2019-02-18,Completed
7827860,180948,47311.0,2023-08-02,Active
4181855,584010,139012.0,2021-05-12,Planned
6840506,795394,19218.0,2020-12-25,Planned
4993210,222719,194413.0,2021-11-17,Completed
6178230,907620,724368.0,2024-04-05,Active
6765059,756349,1099951.0,2023-12-17,Planned
3630914,940905,18682.0,2020-11-27,On-Hold
4508935,648611,48007.0,2022-06-02,Planned
6555484,163055,30651.0,2020-06-22,Active
7166157,292313,30946.0,2019-10-31,Completed
9249984,795387,13920.0,2023-08-12,Active
8833964,846804,101907.0,2020-08-11,Active
2602093,884754,1042156.0,2022-10-28,Completed
8203809,580911,39134.0,2019-08-07,Active
9581274,491193,14855.0,2018-03-12,Planned
1241012,282066,33470.0,2022-06-30,Active
6216291,908083,23919.0,2022-09-24,Completed
3705820,236614,,2024-08-15,Active
4646953,339510,189904.0,2021-11-27,Active
2253717,896703,48841.0,2021-02-08,Active
9042391,833186,48170.0,2019-10-04,Active
7978073,827847,18272.0,2024-02-24,Active
9638000,828318,36281.0,2020-06-05,Active
3220362,989723,37003.0,2019-08-07,Planned
3261263,507392,13645.0,2019-06-01,Planned
5907282,115786,376003.0,2023-07-12,Active
8929300,272705,185745.0,2022-07-06,Active
1461281,239386,175188.0,2022-01-11,Active
8311803,898681,853283.0,2022-05-08,Planned
7595076,504414,30707.0,2022-11-22,Planned
5934736,517938,71107.0,2024-08-11,Active
4067058,114405,23969.0,2020-08-06,Active
7964706,396487,26993.0,2023-03-21,Active
5595409,119718,285998.0,2019-01-31,Planned
3053804,257936,194664.0,2022-10-23,Planned
9871691,189450,142960.0,2018-09-07,Completed
3704312,903373,27343.0,2021-10-27,Active
7968880,879916,37883.0,2018-10-05,Completed
4613094,728629,41140.0,2022-03-01,Planned
6166794,516169,81729.0,2019-06-18,Planned
8503272,188523,194460.0,2018-09-01,Active
4546696,258683,25628.0,2020-09-26,Completed
9135648,251098,66218.0,2022-08-16,Completed
6302361,482795,891077.0,2021-12-05,Active
1494323,327611,19395.0,2022-08-19,Active
2016705,760331,113531.0,2021-12-26,Completed
5115765,697026,169535.0,2018-03-13,Completed
8284748,256137,19329.0,2024-10-19,Active
1681709,962879,95244.0,2022-12-19,Active
2416095,568748,78827.0,2022-08-26,Planned
1786286,734734,47965.0,2020-08-13,Planned
9092249,235118,39259.0,2021-07-13,Planned
3576579,222726,134255.0,2018-08-21,Completed
3081137,630323,167288.0,2018-02-28,Planned
9858431,564344,130569.0,2021-02-03,Active
1973918,603307,1105447.0,2020-09-27,Planned
5760911,492730,,2020-04-23,Active
9422618,165324,139414.0,2022-09-14,Active
6734164,599912,194105.0,2024-08-25,Planned
3420375,525283,47150.0,2022-09-28,Active
5600939,156480,42443.0,2023-09-13,Completed
6506506,224089,25565.0,2020-03-03,Completed
5076634,167622,778660.0,2022-10-07,Active
4178028,271233,46974.0,2018-01-13,Planned
1280402,137428,38040.0,2020-12-14,Active
5560253,604041,11482.0,2021-03-25,Planned
2602335,728677,148716.0,2022-10-05,Completed
1595768,265620,22862.0,2021-08-19,Active
5117036,301605,103249.0,2023-07-20,Active
3479155,225757,43764.0,2024-01-30,On-Hold
8452647,862451,46824.0,2022-07-24,Planned
4382540,334187,630391.0,2024-04-14,Active
9977144,390672,170522.0,2021-08-26,Planned
3015174,783987,13208.0,2020-07-23,Planned
5228517,994101,34033.0,2024-09-01,Active
7570623,450051,740166.0,2023-08-20,Active
3076516,156305,192976.0,2022-07-10,On-Hold
6395078,691158,16647.0,2021-09-06,Active
8622336,163644,44650.0,2023-05-17,Active
2668937,106981,12509.0,2019-10-22,Active
1079514,311902,22118.0,2024-08-07,Planned
9037845,293168,145277.0,2021-01-22,Planned
1973659,282838,28640.0,2022-05-28,Completed
6819403,131786,164351.0,2023-08-31,Active
7583122,721800,41520.0,2023-06-07,Completed
4284585,558058,36099.0,2024-02-16,Active
5044363,876348,45870.0,2020-10-16,Planned
7091085,407200,981707.0,2024-07-17,Active
4647402,364103,29845.0,2021-03-05,Completed
3535814,409429,287471.0,2024-05-20,Completed
8449752,299982,36275.0,2020-03-14,Active
9518394,684286,49152.0,2018-10-30,Active
2691486,185671,61855.0,2020-08-26,Active
4275172,415161,46145.0,2022-07-25,Completed
7068287,660180,127430.0,2022-02-12,Planned
7034222,782593,40191.0,2022-11-03,Active
2663880,381080,40391.0,2022-11-25,Active
1297056,285689,837115.0,2018-06-20,Active
8843263,690298,26739.0,2024-09-26,Completed
3210429,107699,18764.0,2022-10-22,Active
7589567,967327,20250.0,2019-03-21,Completed
2015786,884822,82546.0,2022-04-04,On-Hold
5698541,967067,31094.0,2024-01-22,Completed
3213592,877670,986398.0,2020-07-12,Active
1851767,648870,69931.0,2023-06-25,Active
1825507,163055,26692.0,2020-03-28,Completed
5529192,985003,108050.0,2022-05-17,Active
8374765,901370,199828.0,2018-07-30,Planned
1615400,428974,22772.0,2021-03-24,Active
2641469,476556,47553.0,2022-07-19,On-Hold
1643233,480776,29014.0,2023-05-22,Planned
2457774,137782,11314.0,2019-10-05,Planned
8382152,907993,720882.0,2024-08-28,Planned
2688860,683753,35571.0,2023-07-24,Completed
3951818,668850,471120.0,2020-09-13,Completed
5499028,672847,23414.0,2023-01-31,Planned
1927696,781550,155639.0,2023-04-05,Planned
4959480,635186,53928.0,2021-03-08,Active
8605428,409692,21269.0,2024-04-21,Completed
9922453,238765,178940.0,2022-06-15,Active
8145093,514642,39376.0,2023-02-27,Active
1135891,617286,27249.0,2019-01-02,Completed
5608746,623375,172565.0,2022-07-08,Active
1980866,196057,107560.0,2019-01-02,Planned
7540704,175722,12321.0,2019-06-15,Active
9684127,335030,156878.0,2020-02-12,Active
2433862,263275,87452.0,2023-01-24,Planned
6395578,996225,41266.0,2021-11-04,Completed
5243859,712082,306340.0,2020-10-10,Active
5033842,878558,34370.0,2019-05-09,Planned
2130201,624838,44461.0,2023-09-22,Active
9833255,224119,35113.0,2022-06-14,Completed
6365168,770561,48356.0,2023-02-17,Completed
3184875,275618,18472.0,2024-06-09,Planned
5257284,676293,22139.0,2019-09-04,Active
9200905,804945,18716.0,2023-11-02,Active
6883952,406487,12735.0,2023-03-01,Completed
3713111,606802,20526.0,2019-05-10,Completed
9085725,225965,571764.0,2019-05-24,Completed
5018456,788872,46849.0,2021-10-25,Active
3396551,532133,43859.0,2019-06-02,Planned
4820252,367871,14070.0,2019-04-21,Completed
7958182,240365,95944.0,2019-05-27,Planned
5792567,294902,19204.0,2018-01-08,Planned
3782934,676979,101109.0,2022-10-23,Active
4002093,641307,97089.0,2019-08-31,Completed
3812067,758764,33002.0,2018-06-03,Planned
7286368,998787,49652.0,2019-04-28,Completed
9562875,867211,115306.0,2022-05-20,Active
5903960,402405,45630.0,2023-08-12,Completed
9745944,682493,706283.0,2024-04-26,Planned
9245919,379557,126241.0,2019-07-25,Completed
7942797,795873,37410.0,2019-11-20,Active
3114276,684616,14047.0,2022-11-03,Active
2213965,626090,453186.0,2019-09-09,Active
8808344,204759,14330.0,2024-07-16,Completed
8212930,539189,29382.0,2023-08-25,Completed
4481299,865490,24336.0,2022-09-30,Active
3353552,791380,151409.0,2020-01-20,Active
5387595,973115,93581.0,2020-01-31,Active
4988901,624299,39623.0,2022-12-22,Completed
5719966,773047,32780.0,2023-05-15,Active
7864633,452661,139189.0,2019-02-18,Active
5867172,788696,28801.0,2020-08-13,Completed
6068494,114842,530274.0,2019-12-10,Active
6645172,438894,136312.0,2022-09-15,Completed
4544150,356336,118390.0,2020-03-18,Active
3032814,348620,75793.0,2019-05-23,Completed
6097657,155880,137995.0,2021-07-06,Planned
6611932,153758,996136.0,2019-12-03,Active
5213727,932830,37391.0,2021-07-18,Completed
9523082,207868,373931.0,2019-06-13,Active
3137854,110406,56028.0,2019-03-14,Active
6826899,579128,24586.0,2023-11-23,Active
4626443,595194,1185623.0,2021-11-16,Completed
7319998,210346,121289.0,2021-10-07,Planned
8291902,788335,586328.0,2019-04-20,Planned
9220228,563156,91572.0,2021-05-21,Active
7786729,223022,32682.0,2020-11-17,Planned
1214152,259271,897590.0,2019-01-22,Completed
4757504,256946,163131.0,2020-08-30,Active
7908871,806919,28661.0,2019-05-26,Planned
9001552,202756,178633.0,2020-01-26,Completed
6763654,652664,14497.0,2019-04-10,Planned
7364077,954819,23034.0,2023-11-11,Active
1274569,840462,111726.0,2021-07-04,Active
3572216,919128,175956.0,2019-07-08,Planned
5310079,347938,17372.0,2021-12-03,Planned
4754904,264718,172870.0,2020-12-11,Active
1745872,805069,34215.0,2022-12-29,Active
2662692,341759,36461.0,2021-06-06,Planned
7043706,346091,16248.0,2018-10-08,Planned
2079700,141377,351577.0,2022-04-06,Active
4406097,641718,94491.0,2018-03-05,Active
9170881,319943,269064.0,2020-09-17,Active
1550142,803420,23999.0,2024-03-31,Active
9511993,229839,124143.0,2022-08-16,Active
4694289,935029,158406.0,2023-04-22,Completed
1258338,976082,37557.0,2024-09-27,Active
9970893,142225,33873.0,2019-03-25,Active
7614031,560046,146171.0,2019-09-27,Completed
2375009,396127,154100.0,2024-10-15,Completed
2868070,447630,36526.0,2019-08-08,Active
7713372,299727,184190.0,2021-12-31,Active
8809578,512230,28783.0,2024-07-09,On-Hold
2462313,735575,42148.0,2024-06-26,Completed
5181158,339165,44511.0,2021-07-25,Planned
5839738,587069,29936.0,2021-08-08,Completed
7800617,447828,29208.0,2020-05-24,Active
2815432,107907,19399.0,2021-12-02,Active
6108045,714785,24210.0,2022-05-05,Active
9511075,636450,182779.0,2018-11-03,On-Hold
5763580,326061,139588.0,2019-05-20,Completed
2703159,478156,47440.0,2019-11-17,Completed
7729948,147646,67916.0,2019-11-23,Active
5953628,412946,27384.0,2019-01-14,Completed
6507572,577484,43103.0,2021-01-20,Active
5018400,168062,1036898.0,2023-05-11,Completed
2439755,824644,65125.0,2019-09-14,Planned
2612788,778101,17310.0,2023-01-11,Planned
1557269,269400,46084.0,2022-08-10,Active
8116636,885691,147723.0,2020-09-20,Completed
6002623,598830,35156.0,2022-12-29,Planned
6405280,485651,147160.0,2022-04-28,Planned
8374393,742284,117410.0,2018-12-10,Completed
3203498,473197,85327.0,2018-10-05,Completed
6218304,876483,87482.0,2023-02-07,Completed
7830856,868150,181617.0,2018-12-14,Active
6002187,965216,188223.0,2024-01-15,Completed
7007628,962367,49629.0,2024-10-25,Completed
5831221,337855,679638.0,2019-08-23,Completed
7916688,595799,152415.0,2023-10-12,Active
4058935,760078,170064.0,2019-05-10,Planned
3670090,372738,644551.0,2019-07-05,Active
4226177,324475,18920.0,2020-10-30,Completed
7869421,258854,16229.0,2019-03-27,Completed
4090220,345987,35318.0,2022-12-29,Completed
8982219,433816,10777.0,2024-09-29,Planned
5536558,711116,22960.0,2021-10-02,Completed
2505875,786769,18346.0,2019-07-02,Active
5095341,666654,10772.0,2020-05-10,Completed
7459631,688797,114099.0,2022-10-16,Active
8181256,190721,23641.0,2023-09-23,Planned
3469716,831811,10274.0,2018-05-28,Active
8095735,682742,16619.0,2020-11-30,Planned
5232724,783178,134771.0,2023-06-04,Completed
3847627,435823,12386.0,2019-07-29,Active
9178547,648436,30917.0,2021-05-17,Planned
7642457,418743,168562.0,2023-03-24,Active
4660369,278485,43306.0,2021-03-15,Completed
3307310,363872,44606.0,2019-01-09,Completed
1133929,487965,148720.0,2021-02-09,Completed
1155290,962631,34660.0,2018-07-25,Planned
5553325,244782,45868.0,2023-11-08,Planned
2328682,880254,28348.0,2023-10-04,Planned
5105779,905346,282957.0,2019-09-20,Planned
7788118,100234,1008277.0,2021-02-06,Active
3229007,120795,55400.0,2023-03-23,Completed
8697089,814967,1070135.0,2021-04-15,Active
1521887,466936,47082.0,2022-04-20,Completed
